"ID_UF","ID_MUNICIPIO","CO_ENTIDADE","ID_DEPENDENCIA_ADM","TAXA_PARTICIPACAO_5EF","MEDIA_5EF_LP","MEDIA_5EF_MT"
42,4204202,42052157,3,1.1538461538,232.46,257.13
42,4204202,42052238,2,0.9696969697,242.16,253.38
42,4204202,42052246,2,0.9310344828,240.77,236.06
42,4204202,42052254,2,0.9368421053,231.65,229.45
42,4204202,42052270,2,0.8695652174,246.54,257.94
42,4204202,42052297,2,0.9782608696,216.58,221.35
42,4204202,42052300,2,0.9344262295,200.68,204.14
42,4204202,42052360,3,1.1538461538,215.18,218.93
42,4204202,42052556,3,0.9636363636,210.14,221.38
42,4204202,42052564,3,0.92,240,239.53
42,4204202,42052572,2,0,0,0
42,4204202,42052599,3,0.9666666667,230.44,248.21
42,4204202,42052700,3,0.9642857143,233.43,240.58
42,4204202,42053161,3,0.8518518519,219.61,225.99
42,4204202,42053463,3,1.0454545455,219.35,229.8
42,4204202,42053498,2,1.085106383,208.4,221.83
42,4204202,42053501,2,0.9166666667,206.82,213.34
42,4204202,42053510,2,0.8939393939,227.42,233.92
42,4204202,42053528,3,0.96,210.58,214.43
42,4204202,42053536,3,1.0526315789,249,258.72
42,4204202,42053544,2,1,172.35,167.82
42,4204202,42053552,2,1.0204081633,231.71,236.24
42,4204202,42053560,3,0.9666666667,254.18,266.76
42,4204202,42053587,2,0.8378378378,234.83,235.78
42,4204202,42053625,2,1.037037037,232.14,230.62
42,4204202,42053633,2,0,0,0
42,4204202,42053889,2,1,219.71,220.71
42,4204202,42053897,2,0,0,0
42,4204202,42053900,2,0.9464285714,231.35,237.62
42,4204202,42053919,2,0.8947368421,212.58,233.72
42,4204202,42053927,2,0.962962963,233.59,227.6
42,4204202,42102324,3,0.7333333333,236.33,244.95
42,4204202,42106273,3,1.125,225.28,234.62
42,4204202,42106443,2,1,201.52,216.9
42,4204202,42106508,2,0.8787878788,247.2,236.91
42,4204202,42108276,3,1.0434782609,238.48,244.86
42,4204202,42109175,2,0.96875,232.2,224.25
42,4204202,42110246,3,0.9701492537,235.55,238.79
42,4204202,42110254,3,0.9523809524,227.91,232.13
42,4204202,42113628,3,0.92,227.91,240.38
42,4204202,42115523,3,0.9642857143,222.48,231.39
42,4204202,42115540,3,1.0714285714,218.32,238.76
42,4204202,42115558,3,0.8947368421,240.11,233.26
42,4204202,42118964,3,1,225.43,230.78
42,4204202,42118972,3,0.9122807018,258.88,261.23
42,4204202,42122732,3,0.9571428571,228.26,228.45
42,4204202,42122740,3,1,212.89,221.17
42,4204202,42133637,3,0.8545454545,229,233.05
42,4204202,42139112,3,0.9428571429,217.23,230.24
42,4204202,42141052,3,1,238.72,242.86
42,4204202,42141060,3,0.9310344828,237.84,241.99
42,4204202,61189359,2,0.6111111111,165.93,166.57
42,4204202,61246037,2,0,0,0
42,4204251,42013950,3,0.9523809524,230.38,247.34
42,4204251,42014239,2,0.7741935484,234.25,230.39
42,4204251,42102219,2,0.9583333333,210.64,223.66
42,4204251,42117968,3,1,227.41,251.21
42,4204301,42047919,3,1,213.29,228.58
42,4204301,42048052,3,1.125,228.83,240.8
42,4204301,42048150,3,0.9285714286,221.57,231.13
42,4204301,42048168,2,1,241.89,260.98
42,4204301,42048206,2,0,0,0
42,4204301,42048214,3,0.9607843137,272.82,282.72
42,4204301,42048222,3,0.9166666667,249.4,257.51
42,4204301,42048230,1,0,0,0
42,4204301,42048729,2,0.9736842105,238.65,251.68
42,4204301,42048737,2,1,196.88,208.59
42,4204301,42049032,3,1,245.88,276.67
42,4204301,42049091,2,0.987012987,258.84,263.71
42,4204301,42049105,2,0,0,0
42,4204301,42049555,3,0.8333333333,225.04,220.67
42,4204301,42049660,2,0.8636363636,217.5,215.98
42,4204301,42049695,2,1.0526315789,204.44,204.23
42,4204301,42049709,3,0.9655172414,226.79,231.4
42,4204301,42107067,3,1.0454545455,256.99,273.21
42,4204301,42110858,3,0.9607843137,224.87,242.11
42,4204301,42111781,3,1,178.49,189.24
42,4204301,42115744,3,0.8823529412,261.69,262.93
42,4204301,42115752,3,0.9,236.08,260.51
42,4204301,42117453,3,1.0526315789,261.15,265.94
42,4204301,42121990,3,1.0294117647,231.37,234.69
42,4204301,42122031,3,0.9545454545,228.94,237.86
42,4204301,42123208,3,0.9534883721,231.82,242.91
42,4204301,42133122,3,1,215.11,227.53
42,4204301,42133149,3,1,227.76,240.26
42,4204301,42133157,3,0.8125,216.48,236.12
42,4204301,42133165,3,1.0476190476,225.73,217.41
42,4204301,42133173,3,1.037037037,236.97,249.25
42,4204301,61188963,2,0,0,0
42,4204301,61189825,2,0.7142857143,213.67,219
42,4204301,61236388,3,0.7804878049,213.36,216.25
42,4204350,42052068,3,1,237.72,251.02
42,4204350,42052289,2,0,0,0
42,4204350,42131650,3,1,229.45,234.98
42,4204350,42333261,3,0.8918918919,228.19,249.76
42,4204400,42057248,3,1.0666666667,254.73,229.83
42,4204400,42057256,3,1.0512820513,224.65,243.52
42,4204400,42057663,3,1,223.08,244.09
42,4204400,42285283,3,0.9230769231,222.69,205.48
42,4204400,61188967,2,0,0,0
42,4204400,61206358,2,0,0,0
42,4204459,42085659,2,0.9285714286,261.11,263.49
42,4204459,42133700,3,1.1,197.03,200.08
42,4204509,42092728,3,0.9230769231,215.17,221.15
42,4204509,42092736,3,0.8918918919,237.74,260.72
42,4204509,42092906,2,0,0,0
42,4204509,42092914,3,0.9864864865,212.82,225.05
42,4204509,42092922,3,0.961038961,222.25,238.58
42,4204558,42038421,2,0.9545454545,187.35,201.35
42,4204558,42038448,2,1,200.84,222.58
42,4204558,42038472,3,1.1111111111,194.62,203.66
42,4204558,42038480,3,0.9,207.47,218.19
42,4204558,42122635,3,0,0,0
42,4204558,42133513,3,0.7833333333,192.68,197.59
42,4204558,61215611,3,0.7619047619,183.9,186.98
42,4204608,42010950,3,0.9743589744,235.05,240.09
42,4204608,42011310,2,0.8709677419,229.38,246.3
42,4204608,42011329,2,0,0,0
42,4204608,42011345,3,0.9444444444,239.52,242.65
42,4204608,42011353,3,1.0454545455,231.93,232.6
42,4204608,42011361,3,1.0212765957,236.11,239.77
42,4204608,42011370,3,1,217.31,213.6
42,4204608,42011396,3,1.0714285714,218.58,236.94
42,4204608,42011426,3,0.8444444444,207.17,214.4
42,4204608,42011434,3,0.8382352941,225.15,230.3
42,4204608,42011450,3,0.9818181818,225.86,233.39
42,4204608,42011469,3,0.9818181818,218.31,227
42,4204608,42011485,3,1.0384615385,228.04,222.88
42,4204608,42011493,3,1,215.14,233.82
42,4204608,42011647,2,0,0,0
42,4204608,42011655,2,1,244.37,259.69
42,4204608,42011663,3,0.9487179487,242.34,251.89
42,4204608,42011671,3,1,221.8,234.27
42,4204608,42011680,3,0.8974358974,232.28,245.75
42,4204608,42011698,3,0.9285714286,221.26,224.39
42,4204608,42011710,3,1,225.54,235.44
42,4204608,42011736,3,1,247.38,255.12
42,4204608,42011744,3,0.96,219.49,222.54
42,4204608,42011752,3,0.9736842105,239.49,244.39
42,4204608,42011795,3,0.92,198.16,208.13
42,4204608,42011930,2,0.7714285714,216.96,223.35
42,4204608,42011949,2,0.9166666667,247.96,253.44
42,4204608,42011965,3,0.9166666667,229.5,249.45
42,4204608,42012007,2,0.9615384615,234.11,235.25
42,4204608,42012040,2,0.9166666667,215.71,228.67
42,4204608,42012090,2,0.7272727273,204.48,222.97
42,4204608,42012112,2,0,0,0
42,4204608,42012120,2,0.9655172414,221.37,223.71
42,4204608,42012147,3,1,236.67,261.88
42,4204608,42012155,3,0,0,0
42,4204608,42012163,3,0.9130434783,214.5,247.41
42,4204608,42012171,3,1,245.52,255.71
42,4204608,42012201,2,0,0,0
42,4204608,42012236,2,0.8928571429,226.99,224.65
42,4204608,42012244,2,0.88,227.28,232.65
42,4204608,42012252,3,0.9583333333,235.19,240.87
42,4204608,42012287,2,0.875,219.44,225.6
42,4204608,42012309,2,0.8214285714,204.74,204.03
42,4204608,42012341,3,0.9333333333,205.72,214.48
42,4204608,42012414,2,0.8333333333,208,211.87
42,4204608,42012422,2,0.92,219.34,220.07
42,4204608,42102898,3,1,225.58,230.57
42,4204608,42104114,3,0.8333333333,231.61,221.61
42,4204608,42110661,3,1,224.09,225.13
42,4204608,42110700,3,0.8909090909,216.9,219.67
42,4204608,42110718,3,1.1111111111,221.22,232.1
42,4204608,42112095,3,0.9285714286,180.43,194.09
42,4204608,42118000,3,0.8695652174,194.77,206.69
42,4204608,42118018,3,0.9393939394,219.89,242.55
42,4204608,42122198,3,0.8863636364,241.77,265.42
42,4204608,42122821,3,0.8510638298,229.72,234.49
42,4204608,42122830,3,0.8372093023,222.04,225.46
42,4204608,42122848,3,0.9247311828,202.5,212.68
42,4204608,42129591,3,0.9318181818,212.75,224.02
42,4204608,42129605,3,0.8571428571,213.8,229.69
42,4204608,42131766,3,0.9166666667,228.86,234.86
42,4204608,42136253,3,0.9166666667,215.37,235.08
42,4204608,42136288,3,1.0476190476,267.18,289.71
42,4204608,61182972,1,0,0,0
42,4204608,61203185,2,0,0,0
42,4204608,61208673,2,0,0,0
42,4204608,61232958,2,0,0,0
42,4204608,61245378,2,0,0,0
42,4204608,61245681,3,0.7142857143,211.32,226.48
42,4204707,42063469,2,1,221.65,228.32
42,4204707,42063485,2,1.0416666667,214.78,235.95
42,4204707,42063515,2,1.1,207.48,234.73
42,4204707,42131278,3,0.9803921569,231.59,233.94
42,4204756,42056080,2,1,213.64,254.35
42,4204756,42056144,3,1,257.17,291.14
42,4204806,42034930,2,1,206.87,204.45
42,4204806,42034957,3,0.8205128205,189.79,203.7
42,4204806,42034965,3,0.9565217391,239.89,252.14
42,4204806,42035309,2,0.9690721649,223.07,239.06
42,4204806,42035317,2,0.7936507937,182.36,186.06
42,4204806,42035430,2,0.8918918919,186.78,189.41
42,4204806,42035791,2,0.9696969697,184.78,188.09
42,4204806,42035805,2,1.037037037,192.91,192.49
42,4204806,42116473,3,1,201.84,205.26
42,4204806,61189823,2,0,0,0
42,4204806,61197964,3,0.7857142857,203.73,205.24
42,4204806,61245709,3,0.7058823529,210.97,218.49
42,4204905,42067200,2,0.9375,215.49,243.69
42,4204905,42067316,3,1.0833333333,224.54,242.22
42,4204905,42067804,2,0,0,0
42,4204905,42151694,3,1.0588235294,228,246.17
42,4205001,42061954,2,1,200.71,211.04
42,4205001,42061970,2,0,0,0
42,4205001,42061989,2,0.8461538462,211.63,199.65
42,4205001,42062209,3,0.8823529412,191.07,196.91
42,4205001,42062438,3,0.9090909091,213.79,215.09
42,4205001,42062470,2,0.875,196.63,184.15
42,4205001,42062489,3,0.92,238.11,247.21
42,4205001,42175003,3,0.875,197.41,187.67
42,4205100,42027985,2,0,0,0
42,4205100,42028108,2,1.0333333333,224.73,242.75
42,4205159,42019451,3,1,226.79,230.04
42,4205159,42019648,2,0.9285714286,224.71,237.95
42,4205175,61223649,2,0,0,0
42,4205175,61245413,3,0.7777777778,207.31,207.52
42,4205191,42070821,3,0.875,198.47,204.9
42,4205191,42077877,2,0,0,0
42,4205209,42132410,3,0.9682539683,234.75,236.4
42,4205209,61245662,2,0,0,0
42,4205308,42083982,3,0.935483871,231.41,243.18
42,4205308,42083990,3,1,216.49,235.82
42,4205308,42084326,3,1,200.08,219.07
42,4205308,42101298,3,1.0434782609,213.01,225.36
42,4205308,42114616,3,0.8928571429,221.05,229.1
42,4205308,61219957,2,0,0,0
42,4205308,61242855,2,0,0,0
42,4205357,42131456,3,1,221.29,228.53
42,4205357,61219901,2,0,0,0
42,4205407,42000017,2,0.8107142857,210.58,214.62
42,4205407,42000688,1,0.9333333333,242.41,269.03
42,4205407,42000700,2,0.7441860465,191.31,201.15
42,4205407,42000718,2,0.9183673469,223.06,221.24
42,4205407,42000734,3,1,210.09,213.32
42,4205407,42000742,2,0.8387096774,196.25,206.03
42,4205407,42000750,3,0.9111111111,233.81,232.85
42,4205407,42000769,3,0.8965517241,223.84,222.14
42,4205407,42000777,3,0.8813559322,228.16,235.81
42,4205407,42000920,3,0.7666666667,227.48,213.83
42,4205407,42000939,3,0.9647058824,210.34,226.78
42,4205407,42000947,2,0.8907103825,227.16,236.25
42,4205407,42000955,3,0.7317073171,227.83,233.15
42,4205407,42000971,3,0.8795180723,214,217.66
42,4205407,42001005,3,0.859375,218.62,234.26
42,4205407,42001048,3,0.7931034483,221.6,226.96
42,4205407,42001080,2,0.8444444444,211.25,219.31
42,4205407,42001102,3,1.0769230769,211.84,221.08
42,4205407,42001129,2,0.8,200.78,210.04
42,4205407,42001137,3,0.8439716312,226.78,227.18
42,4205407,42001145,3,0.8554216867,210.42,215.23
42,4205407,42001153,3,0.8823529412,234.24,231.42
42,4205407,42001277,3,0.8101265823,221.95,230.84
42,4205407,42001293,2,0.92,197.33,205.24
42,4205407,42001315,2,0.8666666667,198.7,212.24
42,4205407,42001323,2,0.9130434783,226.77,234.66
42,4205407,42001340,2,0.9310344828,220.45,233.23
42,4205407,42001358,2,1,216.34,220.42
42,4205407,42001374,3,0.862745098,229.16,227.39
42,4205407,42001404,2,0.9411764706,234.77,245.31
42,4205407,42001412,2,0.9166666667,189.51,195.17
42,4205407,42001420,3,0.9821428571,210.88,227.56
42,4205407,42001447,3,0.9649122807,216.89,228.04
42,4205407,42001455,2,0.8409090909,193.3,196.99
42,4205407,42001463,3,0.8636363636,214.55,228.36
42,4205407,42001471,3,0.8850574713,247.33,249.51
42,4205407,42001781,2,0.8888888889,207.13,207.83
42,4205407,42001790,2,0.8245614035,189.26,197.53
42,4205407,42001803,2,1.04,202.17,211.52
42,4205407,42001811,2,1.1538461538,197.32,204.64
42,4205407,42001820,3,0.86,224.95,233.45
42,4205407,42001838,2,0.7833333333,236.08,233.39
42,4205407,42002052,2,0.9433962264,217.68,219.65
42,4205407,42002060,2,0.8983050847,210.43,221.43
42,4205407,42002117,2,0.7833333333,207.11,204.41
42,4205407,42104254,3,0.9322033898,226.64,244.04
42,4205407,42106800,3,0.7971014493,189.39,203.07
42,4205407,42108829,3,0.85,192.34,216.84
42,4205407,42112745,3,1,176.3,172.07
42,4205407,42112761,3,0.8636363636,221.56,230.1
42,4205407,42143519,3,0.8413793103,213.53,217.9
42,4205407,61178481,2,0.7719298246,183.59,192.6
42,4205407,61179563,2,0,0,0
42,4205407,61180846,2,0,0,0
42,4205407,61182967,3,0.7127659574,210.31,216.74
42,4205407,61185630,3,0.7333333333,236.83,242.93
42,4205407,61185883,3,0.7857142857,238.7,243.09
42,4205407,61192410,2,0.5952380952,195.3,189.69
42,4205407,61192412,2,0.7837837838,197.19,211.16
42,4205407,61203180,2,0,0,0
42,4205407,61207553,2,0,0,0
42,4205407,61216288,2,0.6530612245,223.11,226.93
42,4205407,61216308,2,0,0,0
42,4205407,61220613,2,0.6176470588,188.4,196.43
42,4205407,61227910,2,0,0,0
42,4205407,61232654,2,0.7,214.48,222.77
42,4205407,61236216,2,0,0,0
42,4205407,61239147,2,0,0,0
42,4205407,61248800,2,0,0,0
42,4205407,61249043,2,0,0,0
42,4205431,42058740,2,0,0,0
42,4205431,42134072,3,1,230.12,237.25
42,4205456,42011418,3,0.8,195.55,209.94
42,4205456,42011728,3,0.9504950495,249.49,264.34
42,4205456,42011779,3,1,239.74,251.76
42,4205456,42012139,2,0,0,0
42,4205456,42012279,2,0.95,227.62,232.08
42,4205456,42012333,2,1.0769230769,216.1,218.39
42,4205456,42109930,2,0,0,0
42,4205456,42116767,3,0.9811320755,232.48,236.97
42,4205456,61232657,3,0.75,239.94,263.85
42,4205456,61236193,3,0.5764705882,230.35,239.21
42,4205506,42075017,3,0.9130434783,252.77,251.01
42,4205506,42075270,3,0.8571428571,251.83,249.11
42,4205506,42075343,3,0.9,262.64,279.06
42,4205506,42075378,3,1,247.43,239.35
42,4205506,42075432,2,0,0,0
42,4205506,42075440,2,0,0,0
42,4205506,42075459,3,0,0,0
42,4205506,42075467,2,0.8888888889,231.28,231.51
42,4205506,42099234,3,0.9183673469,224.46,228.76
42,4205506,42118328,3,0.8405797101,236.05,237.08
42,4205506,42123844,3,0.9215686275,256.44,260.37
42,4205506,42124573,3,0.9615384615,237.37,244.38
42,4205506,42147271,3,0.8833333333,243.19,255.49
42,4205506,42148316,3,0.9024390244,240.99,248.94
42,4205506,61193606,3,0,0,0
42,4205506,61232627,2,0,0,0
42,4205506,61240304,1,0,0,0
42,4205555,42034868,3,0.92,205.31,203.48
42,4205555,42035422,2,0,0,0
42,4205605,42086515,3,0.935483871,207.27,225.17
42,4205605,42086582,2,1,252.42,256.79
42,4205704,42094860,2,0.8333333333,230.22,229.68
42,4205704,42094879,3,1.0666666667,250.76,258.11
42,4205704,42094887,3,0.95,253.22,253.82
42,4205704,42094895,3,1.0526315789,215.82,233.13
42,4205704,42094968,3,0.9032258065,264.03,282.21
42,4205704,42094976,3,0.8620689655,234.68,251.75
42,4205704,42094984,3,1,248.28,244.44
42,4205704,42095000,3,0.9302325581,237.44,241.21
42,4205704,42095026,3,1.0909090909,243.81,285.73
42,4205704,42095042,2,0.9756097561,245.15,267.24
42,4205704,42112419,3,0.8974358974,243.37,245.76
42,4205704,61222496,2,0,0,0
42,4205704,61225870,3,0.8,261.09,270.61
42,4205803,42021359,3,1.05,193.48,201.09
42,4205803,42021367,2,0,0,0
42,4205803,42021405,3,1,232.28,220.93
42,4205803,42106451,3,0.8777777778,229.46,236.96
42,4205803,42125243,3,0.9591836735,206.81,213.12
42,4205803,42125340,3,0.8787878788,227.73,230.48
42,4205803,42125375,3,0.9444444444,218.34,225.99
42,4205902,42016649,2,1,234.6,245.38
42,4205902,42016665,2,0.85,218.21,232.52
42,4205902,42016673,3,1,201.36,229.82
42,4205902,42016681,3,0.9487179487,229.28,254.82
42,4205902,42016789,3,1,241.33,234.53
42,4205902,42016851,3,0.9230769231,203.46,220.36
42,4205902,42016878,3,0.9821428571,219.23,226.26
42,4205902,42016932,2,0.9863013699,239.79,251.89
42,4205902,42016940,3,1,223.19,228.27
42,4205902,42016959,2,0.8615384615,214.26,215.15
42,4205902,42016967,2,0.8850574713,213.91,232.36
42,4205902,42016975,3,0.8409090909,214.81,222.82
42,4205902,42016983,3,0.9591836735,222.39,237.75
42,4205902,42016991,3,0.9240506329,221.26,224.78
42,4205902,42017009,3,1,215.62,230.01
42,4205902,42017017,3,0.9285714286,227.68,233.64
42,4205902,61199559,2,0,0,0
42,4205902,61223635,3,0.6956521739,221.93,226.02
42,4206009,42002591,3,0.8648648649,239.81,237.07
42,4206009,42002605,3,0.9655172414,218.86,236.18
42,4206009,42002621,3,0.9677419355,226.8,238.12
42,4206009,42002656,3,0.9090909091,248.29,255.51
42,4206009,42002672,2,1.0555555556,226.94,225.05
42,4206009,42002699,3,0.9411764706,246.82,260.24
42,4206009,42073847,3,0.9166666667,241.1,247.44
42,4206009,61202000,2,0,0,0
42,4206108,42008832,2,0,0,0
42,4206108,42009111,2,0.9183673469,216.46,224.43
42,4206108,42136466,3,0.962962963,227.14,242.72
42,4206207,42010659,2,1,223.54,229.4
42,4206207,42010667,2,0.8780487805,238.2,250.01
42,4206207,42010675,2,1,208.12,217.58
42,4206207,42010713,3,1,194.29,205.94
42,4206207,42010829,2,1.1538461538,216.58,241.11
42,4206207,42132070,3,1.0666666667,207.81,210.79
42,4206207,42132894,3,0.9310344828,191.17,203.19
42,4206207,61227882,3,0.8181818182,205.52,204.87
42,4206306,42080347,3,0.9375,216.41,231.92
42,4206306,42080355,3,0.9387755102,223.18,236.93
42,4206306,42080380,3,1.0769230769,253.23,241.41
42,4206306,42080410,3,1,218.42,223.28
42,4206306,42080436,3,1,190.81,215.6
42,4206306,42080479,3,0.962962963,236.07,239.09
42,4206306,42107032,3,1.0454545455,220.99,222.9
42,4206306,42123135,3,0.935483871,213.65,224.54
42,4206306,42123976,3,0.9574468085,221.01,233.52
42,4206306,61232978,2,0,0,0
42,4206306,61236209,2,0,0,0
42,4206405,42067880,2,0,0,0
42,4206405,42067898,2,0,0,0
42,4206405,42068282,2,0,0,0
42,4206405,42110734,3,0.90625,229.98,258.29
42,4206405,42131910,3,1.0166666667,238.28,250.09
42,4206504,42091934,2,0.8717948718,237.78,240.96
42,4206504,42091942,2,0,0,0
42,4206504,42091950,2,1,233.44,243.86
42,4206504,42091969,3,0.98,231.63,234.45
42,4206504,42092000,3,1,216.09,221.15
42,4206504,42092027,3,0.8333333333,237.24,235.67
42,4206504,42092035,3,0.9555555556,244.59,239.3
42,4206504,42092078,3,0.869047619,220.79,229.45
42,4206504,42092183,3,0.9583333333,225.76,240.02
42,4206504,42092221,3,0.9090909091,216.92,221.23
42,4206504,42092230,2,0,0,0
42,4206504,42092248,2,1.0185185185,230.24,236.37
42,4206504,42114560,3,0.8461538462,245.06,254.42
42,4206504,42118190,3,1,225.3,222.61
42,4206504,42123020,3,1.0769230769,230.68,241.27
42,4206603,42064805,2,0,0,0
42,4206603,42191408,3,1,219.99,232.27
42,4206652,42052548,2,0.9375,198.91,215.87
42,4206652,42053307,3,1,238.75,235.42
42,4206652,42053935,2,0,0,0
42,4206652,42131413,3,1.0394736842,224.63,228.36
42,4206702,42043360,3,0.9666666667,243.34,258.47
42,4206702,42043379,3,0.9423076923,259.91,272.65
42,4206702,42043395,2,0,0,0
42,4206702,42043433,3,1.0476190476,215.13,214.25
42,4206702,42043530,3,0.9393939394,192.83,194.82
42,4206702,42043662,2,0.8571428571,214.68,218.03
42,4206702,42043670,2,1,207.3,201.62
42,4206702,61192425,3,0.7777777778,224.2,220.59
42,4206751,42045592,2,0,0,0
42,4206751,42132312,3,0.8333333333,230.28,248.8
42,4206801,42046580,3,0.8936170213,238.09,252.54
42,4206801,42046769,2,0,0,0
42,4206900,42011477,1,0,0,0
42,4206900,42024137,2,0.9487179487,211.25,219.86
42,4206900,42024153,3,0.9722222222,214.51,218.7
42,4206900,42024218,3,0.9285714286,221.46,228.15
42,4206900,42024277,3,1,215.08,216.11
42,4206900,42024307,3,1.0909090909,228.23,229.34
42,4206900,42024501,2,0.9696969697,202.81,223.39
42,4206900,42135818,3,0.9322033898,221.59,237.48
42,4206900,61211812,3,0.7857142857,204.73,200.68
42,4206900,61223641,2,0,0,0
42,4207007,42011337,2,0.9615384615,189.27,204.89
42,4207007,42011388,2,0.9024390244,247.97,245.7
42,4207007,42013054,2,0.847826087,213.27,220.96
42,4207007,42013070,2,0.8928571429,205.8,219.91
42,4207007,42013089,2,0.9047619048,212.83,225.22
42,4207007,42013097,3,0.9508196721,241.49,253.66
42,4207007,42013100,3,0.9117647059,247.86,255.42
42,4207007,42013119,2,0.8775510204,221.18,233.48
42,4207007,42013143,3,1,221.65,226.47
42,4207007,42013160,3,1,222.02,246.49
42,4207007,42013178,3,1.0238095238,213.01,231.54
42,4207007,42013429,3,1.0526315789,238.74,243.67
42,4207007,42013453,2,0.9166666667,178.37,194.28
42,4207007,42102090,3,0.9736842105,243.09,245.43
42,4207007,42102359,2,0.9069767442,221.76,225.22
42,4207007,42103053,3,1,202.45,217.99
42,4207007,42107997,3,1,243.95,264.3
42,4207007,42111846,3,0.8947368421,225.49,238.63
42,4207007,42115264,3,0.8448275862,249.27,240.2
42,4207007,61195451,3,0.7647058824,213.51,210.05
42,4207007,61220618,2,0,0,0
42,4207106,42069360,3,1,221.99,228.18
42,4207106,42069408,2,1.0175438596,233.72,242
42,4207106,42069416,2,0.9583333333,190.42,198.8
42,4207106,42069424,3,0.9830508475,224.92,230.3
42,4207106,42132940,3,0.9736842105,214.92,231.71
42,4207205,42094437,2,0,0,0
42,4207205,42094453,3,0.8461538462,209.83,217.77
42,4207205,42094577,3,1,236.28,233.05
42,4207205,42094780,3,1.1538461538,213.18,222.52
42,4207205,42094836,2,0,0,0
42,4207205,42094844,2,1.0476190476,218.41,210.28
42,4207205,42094852,3,0.8375,224.66,230.85
42,4207205,42118778,3,1,201.86,217.15
42,4207205,61203386,3,0.9,215.98,229.81
42,4207205,61242147,2,0,0,0
42,4207304,42094054,2,1.0714285714,222.69,220.99
42,4207304,42094062,3,0.8888888889,222.7,245.41
42,4207304,42094160,2,0.8333333333,210.76,214.04
42,4207304,42094178,2,1,228.3,231.97
42,4207304,42094186,3,0.8913043478,212.2,219.01
42,4207304,42094194,2,0.9777777778,219.33,221.81
42,4207304,42094208,2,0.8666666667,216.78,232.77
42,4207304,42094216,2,0.8,218.9,237.86
42,4207304,42094232,2,0.9166666667,218.34,231.69
42,4207304,42094240,3,0.625,205.76,224.8
42,4207304,42094259,3,0.935483871,236.48,249.74
42,4207304,42094283,3,0.9473684211,238.89,225.88
42,4207304,42099838,3,1.05,215.38,222.14
42,4207304,42106974,3,0.9682539683,244.67,247.48
42,4207304,42124590,3,1,238.6,244.93
42,4207304,61189372,2,0,0,0
42,4207304,61199585,2,0.5909090909,220.45,210.47
42,4207304,61219908,2,0.75,243,247.18
42,4207304,61224565,3,0.8181818182,242.77,243.02
42,4207403,42097215,2,0.9302325581,205.02,219.56
42,4207403,42123909,3,0.9253731343,208.22,229.95
42,4207502,42017270,3,0.875,219.94,240.55
42,4207502,42017319,2,0.7777777778,225.16,228.83
42,4207502,42017475,3,0.9240506329,234.76,246.52
42,4207502,42017653,2,0,0,0
42,4207502,42017661,2,0.9230769231,210.95,231.46
42,4207502,42017670,2,0.9659090909,230.56,242.96
42,4207502,42017688,2,0.7777777778,215.04,231.22
42,4207502,42017696,2,0.9444444444,226.28,242.5
42,4207502,42017700,2,0.9107142857,249.64,260.23
42,4207502,42100577,3,1,226.1,232.16
42,4207502,42103312,3,0.8932038835,227.76,234.76
42,4207502,42105676,3,0.9411764706,247.53,251.51
42,4207502,42116686,3,1.0444444444,223,243.17
42,4207502,42121353,3,1,241.75,247.14
42,4207502,42121370,3,1,242.19,261.93
42,4207502,42126940,3,0.8928571429,218.69,216.69
42,4207502,42141834,3,0.8095238095,215.26,215.57
42,4207502,42143144,3,0.8888888889,250.4,263.69
42,4207502,42143225,3,0.8865979381,233.07,247.02
42,4207502,42151988,3,1.2,232.78,253.39
42,4207577,42073189,2,0,0,0
42,4207577,42135010,3,1.0333333333,242.18,254.53
42,4207601,42134897,3,0.9607843137,238.25,255.99
42,4207650,42064929,2,1,237.81,262.53
42,4207650,42064937,2,0.9473684211,234.37,241.97
42,4207650,42121345,3,1,237.47,252.57
42,4207650,42136113,3,1,260.61,280
42,4207684,42083273,3,1.1,191.2,201.97
42,4207684,42086710,2,0,0,0
42,4207684,42133670,3,0.9459459459,231.03,235.3
42,4207700,42049830,3,0.8873239437,245.63,250.59
42,4207700,42049865,3,1,244.05,272.32
42,4207700,42049911,2,0,0,0
42,4207700,42050227,3,1,241.76,255.95
42,4207700,42050243,2,0,0,0
42,4207700,42152992,3,0,0,0
42,4207759,42063477,2,0,0,0
42,4207759,42063493,2,0.875,237.36,267.73
42,4207759,42131197,3,1,207.88,227.1
42,4207759,61185898,2,0,0,0
42,4207809,42046556,2,1,230.2,227.83
42,4207809,42046564,2,0.8064516129,212.22,220.9
42,4207809,42100992,3,1.0454545455,216.01,225.04
42,4207809,42109965,3,1,196.57,195.49
42,4207809,42140765,3,1,230.53,234.72
42,4207858,42057981,2,0,0,0
42,4207858,42136407,3,0.95,230.39,240.65
42,4207908,42091233,2,0,0,0
42,4207908,42125111,3,1,250.2,262.02
42,4207908,42132908,3,1,249.6,265.13
42,4207908,42135346,3,0.9259259259,254.49,271.8
42,4207908,42143950,3,0.9523809524,232.65,247.64
42,4208005,42051452,2,0,0,0
42,4208005,42051517,3,1,240.44,245.01
42,4208005,42051720,2,0,0,0
42,4208005,42113938,3,0.9193548387,236.27,249.51
42,4208104,42039908,3,0.9655172414,251.94,281.59
42,4208104,42039967,2,1,187.71,201
42,4208104,42039975,2,0.8333333333,206.67,227.18
